# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 20
8.018244989216327667e-03 1.635317993164062500e+01 3.006347846984863281e+01 3.595516586303710938e+01
1.401655934751033783e-02 3.433221435546875000e+01 6.372669982910156250e+01 7.279290008544921875e+01
1.969251595437526703e-02 3.418534469604492188e+01 6.421543884277343750e+01 7.712548065185546875e+01
2.551339380443096161e-02 3.290166473388671875e+01 6.285243606567382812e+01 7.330648040771484375e+01
3.202908113598823547e-02 2.576802635192871094e+01 4.912407684326171875e+01 5.626539993286132812e+01
3.846523538231849670e-02 1.925392341613769531e+01 3.657462310791015625e+01 4.182529067993164062e+01
4.443310573697090149e-02 2.026836585998535156e+01 3.859847640991210938e+01 4.429389953613281250e+01
5.042308941483497620e-02 1.641759300231933594e+01 3.132972145080566406e+01 3.597909545898437500e+01
5.690929666161537170e-02 1.653656005859375000e+01 3.177426528930664062e+01 3.635248184204101562e+01
6.341847032308578491e-02 1.541382980346679688e+01 2.969078254699707031e+01 3.362533187866210938e+01
6.949992477893829346e-02 1.392055130004882812e+01 2.677993583679199219e+01 3.042955589294433594e+01
7.558133453130722046e-02 1.280130386352539062e+01 2.453462028503417969e+01 2.799918365478515625e+01
8.196274191141128540e-02 1.108389949798583984e+01 2.114617347717285156e+01 2.404381561279296875e+01
8.830232173204421997e-02 1.035272884368896484e+01 1.993799781799316406e+01 2.264979743957519531e+01
9.435217082500457764e-02 8.717543601989746094e+00 1.687805175781250000e+01 1.931379699707031250e+01
1.005600690841674805e-01 7.725980281829833984e+00 1.487427330017089844e+01 1.687920570373535156e+01
1.070138886570930481e-01 7.738573551177978516e+00 1.494212055206298828e+01 1.689190101623535156e+01
1.134273484349250793e-01 6.916038036346435547e+00 1.344405269622802734e+01 1.512796020507812500e+01
1.196089535951614380e-01 6.384014606475830078e+00 1.242268848419189453e+01 1.388435554504394531e+01
1.257804334163665771e-01 6.111562728881835938e+00 1.199315738677978516e+01 1.344467163085937500e+01
1.321490257978439331e-01 5.829426288604736328e+00 1.138409519195556641e+01 1.265590572357177734e+01
1.384563297033309937e-01 5.529996395111083984e+00 1.081949615478515625e+01 1.199503040313720703e+01
1.446497291326522827e-01 4.917783737182617188e+00 9.602866172790527344e+00 1.062698841094970703e+01
1.508535146713256836e-01 4.734424591064453125e+00 9.276626586914062500e+00 1.023275566101074219e+01
1.571729034185409546e-01 4.424485683441162109e+00 8.725622177124023438e+00 9.709226608276367188e+00
1.635417938232421875e-01 4.013985157012939453e+00 7.878333568572998047e+00 8.739887237548828125e+00
1.698256134986877441e-01 3.626191377639770508e+00 7.117397308349609375e+00 7.773945331573486328e+00
1.761013567447662354e-01 3.541222572326660156e+00 6.967540264129638672e+00 7.651991367340087891e+00
1.823998540639877319e-01 3.333337306976318359e+00 6.611713409423828125e+00 7.206950187683105469e+00
1.886507123708724976e-01 3.298772096633911133e+00 6.511690139770507812e+00 7.074262142181396484e+00
1.949081569910049438e-01 3.208160638809204102e+00 6.437597751617431641e+00 6.954976081848144531e+00
2.011425346136093140e-01 3.034541368484497070e+00 5.999144077301025391e+00 6.439872264862060547e+00
2.073954045772552490e-01 2.901986598968505859e+00 5.799860000610351562e+00 6.213029861450195312e+00
2.137389332056045532e-01 2.742196798324584961e+00 5.470074653625488281e+00 5.827966690063476562e+00
2.200330942869186401e-01 2.547640800476074219e+00 5.102588176727294922e+00 5.420650959014892578e+00
2.262930423021316528e-01 2.453902006149291992e+00 4.891946315765380859e+00 5.177454471588134766e+00
2.325985133647918701e-01 2.347671747207641602e+00 4.719553470611572266e+00 4.973526000976562500e+00
2.388891130685806274e-01 2.238353729248046875e+00 4.471680164337158203e+00 4.672117233276367188e+00
