# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 14
8.018244989216327667e-03 2.163536834716796875e+01 4.170243835449218750e+01 4.895989227294921875e+01
1.401655934751033783e-02 3.138490104675292969e+01 5.781933593750000000e+01 6.644824218750000000e+01
1.969251595437526703e-02 3.910810470581054688e+01 7.570686340332031250e+01 8.754098510742187500e+01
2.551339380443096161e-02 2.549234199523925781e+01 4.803435134887695312e+01 5.466823577880859375e+01
3.202908113598823547e-02 2.799278068542480469e+01 5.326367950439453125e+01 6.241672134399414062e+01
3.846523538231849670e-02 2.016426086425781250e+01 3.860119247436523438e+01 4.448477554321289062e+01
4.443310573697090149e-02 2.008658790588378906e+01 3.865744400024414062e+01 4.413639831542968750e+01
5.042308941483497620e-02 1.735991668701171875e+01 3.345075607299804688e+01 3.861146926879882812e+01
5.690929666161537170e-02 1.567200183868408203e+01 2.964644622802734375e+01 3.370460510253906250e+01
6.341847032308578491e-02 1.502611255645751953e+01 2.900794792175292969e+01 3.294065093994140625e+01
6.949992477893829346e-02 1.387090778350830078e+01 2.675302505493164062e+01 3.064505195617675781e+01
7.558133453130722046e-02 1.282562351226806641e+01 2.471149635314941406e+01 2.820026397705078125e+01
8.196274191141128540e-02 1.161916065216064453e+01 2.214609909057617188e+01 2.496986961364746094e+01
8.830232173204421997e-02 1.008895874023437500e+01 1.943489456176757812e+01 2.186221313476562500e+01
9.435217082500457764e-02 8.946132659912109375e+00 1.734296607971191406e+01 1.954734992980957031e+01
1.005600690841674805e-01 8.098380088806152344e+00 1.563893604278564453e+01 1.764684295654296875e+01
1.070138886570930481e-01 7.573773384094238281e+00 1.463622760772705078e+01 1.654270744323730469e+01
1.134273484349250793e-01 6.710152626037597656e+00 1.306740283966064453e+01 1.464804077148437500e+01
1.196089535951614380e-01 6.475909709930419922e+00 1.252438831329345703e+01 1.403584861755371094e+01
1.257804334163665771e-01 6.203019142150878906e+00 1.215214347839355469e+01 1.365318489074707031e+01
1.321490257978439331e-01 5.835419654846191406e+00 1.140127277374267578e+01 1.265964317321777344e+01
1.384563297033309937e-01 5.451688289642333984e+00 1.066461753845214844e+01 1.170730590820312500e+01
1.446497291326522827e-01 5.042990207672119141e+00 9.873964309692382812e+00 1.094932842254638672e+01
1.508535146713256836e-01 4.667439460754394531e+00 9.095320701599121094e+00 1.013650894165039062e+01
1.571729034185409546e-01 4.315655231475830078e+00 8.509310722351074219e+00 9.394043922424316406e+00
1.635417938232421875e-01 4.019557476043701172e+00 7.897410869598388672e+00 8.693829536437988281e+00
1.698256134986877441e-01 3.802733421325683594e+00 7.500155448913574219e+00 8.206800460815429688e+00
