# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 1
8.018244989216327667e-03 3.226227951049804688e+01 5.929106140136718750e+01 7.019504547119140625e+01
1.401655934751033783e-02 3.153122901916503906e+01 5.886834335327148438e+01 6.649846649169921875e+01
1.969251595437526703e-02 2.339377021789550781e+01 4.419865417480468750e+01 5.088560104370117188e+01
2.551339380443096161e-02 3.505301666259765625e+01 6.609285736083984375e+01 7.805135345458984375e+01
3.202908113598823547e-02 2.787794113159179688e+01 5.259492874145507812e+01 6.121617126464843750e+01
3.846523538231849670e-02 2.364513397216796875e+01 4.510827255249023438e+01 5.178069686889648438e+01
4.443310573697090149e-02 2.065538215637207031e+01 3.960643386840820312e+01 4.595650100708007812e+01
5.042308941483497620e-02 1.744681167602539062e+01 3.320961380004882812e+01 3.799614334106445312e+01
5.690929666161537170e-02 1.687061119079589844e+01 3.220141601562500000e+01 3.698854064941406250e+01
6.341847032308578491e-02 1.523878669738769531e+01 2.915541267395019531e+01 3.324139785766601562e+01
6.949992477893829346e-02 1.437743091583251953e+01 2.787659454345703125e+01 3.173536682128906250e+01
7.558133453130722046e-02 1.270663166046142578e+01 2.430723762512207031e+01 2.765535163879394531e+01
8.196274191141128540e-02 1.164299678802490234e+01 2.241221809387207031e+01 2.553905105590820312e+01
8.830232173204421997e-02 9.875946044921875000e+00 1.899780845642089844e+01 2.154699134826660156e+01
9.435217082500457764e-02 9.397027015686035156e+00 1.810596847534179688e+01 2.042472648620605469e+01
1.005600690841674805e-01 8.446447372436523438e+00 1.622668266296386719e+01 1.835409545898437500e+01
1.070138886570930481e-01 7.602060317993164062e+00 1.478110027313232422e+01 1.667874908447265625e+01
1.134273484349250793e-01 6.718753337860107422e+00 1.308778285980224609e+01 1.470185852050781250e+01
1.196089535951614380e-01 6.464118957519531250e+00 1.253018569946289062e+01 1.413423061370849609e+01
1.257804334163665771e-01 6.247569084167480469e+00 1.219399070739746094e+01 1.359521389007568359e+01
1.321490257978439331e-01 6.048116683959960938e+00 1.170234584808349609e+01 1.308638954162597656e+01
1.384563297033309937e-01 5.475557327270507812e+00 1.071086502075195312e+01 1.193190670013427734e+01
1.446497291326522827e-01 5.181028366088867188e+00 1.012532329559326172e+01 1.125082015991210938e+01
1.508535146713256836e-01 4.732473373413085938e+00 9.294315338134765625e+00 1.026420974731445312e+01
1.571729034185409546e-01 4.261393070220947266e+00 8.327178955078125000e+00 9.188349723815917969e+00
1.635417938232421875e-01 4.015233516693115234e+00 7.881078243255615234e+00 8.654507637023925781e+00
1.698256134986877441e-01 3.723881959915161133e+00 7.324795722961425781e+00 8.028705596923828125e+00
1.761013567447662354e-01 3.611830234527587891e+00 7.119669914245605469e+00 7.766732692718505859e+00
1.823998540639877319e-01 3.447757720947265625e+00 6.749755382537841797e+00 7.336383342742919922e+00
1.886507123708724976e-01 3.353301525115966797e+00 6.689427375793457031e+00 7.214173316955566406e+00
1.949081569910049438e-01 3.174136161804199219e+00 6.294220924377441406e+00 6.784766674041748047e+00
2.011425346136093140e-01 2.995119094848632812e+00 5.912764549255371094e+00 6.327516078948974609e+00
2.073954045772552490e-01 2.916169881820678711e+00 5.820020675659179688e+00 6.169381618499755859e+00
2.137389332056045532e-01 2.721892118453979492e+00 5.408389091491699219e+00 5.740987777709960938e+00
