# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 21
8.018244989216327667e-03 2.409962272644042969e+01 4.421087265014648438e+01 5.417248153686523438e+01
1.401655934751033783e-02 2.781160163879394531e+01 5.274720001220703125e+01 6.191581726074218750e+01
1.969251595437526703e-02 3.396420669555664062e+01 6.459346008300781250e+01 7.525267028808593750e+01
2.551339380443096161e-02 2.947233390808105469e+01 5.593576431274414062e+01 6.529517364501953125e+01
3.202908113598823547e-02 2.360338973999023438e+01 4.476258850097656250e+01 5.162378692626953125e+01
3.846523538231849670e-02 2.381900787353515625e+01 4.490209579467773438e+01 5.216249084472656250e+01
4.443310573697090149e-02 2.086334228515625000e+01 3.945146560668945312e+01 4.510409927368164062e+01
5.042308941483497620e-02 1.654588317871093750e+01 3.172946929931640625e+01 3.633951950073242188e+01
5.690929666161537170e-02 1.567345046997070312e+01 3.000408172607421875e+01 3.428242492675781250e+01
6.341847032308578491e-02 1.538117790222167969e+01 2.929171180725097656e+01 3.352753067016601562e+01
6.949992477893829346e-02 1.428160667419433594e+01 2.733625984191894531e+01 3.131759643554687500e+01
7.558133453130722046e-02 1.292201995849609375e+01 2.473590087890625000e+01 2.802010726928710938e+01
8.196274191141128540e-02 1.155175304412841797e+01 2.217370033264160156e+01 2.519855308532714844e+01
8.830232173204421997e-02 1.033667469024658203e+01 1.997098159790039062e+01 2.257456970214843750e+01
9.435217082500457764e-02 9.258154869079589844e+00 1.794477844238281250e+01 2.040724182128906250e+01
1.005600690841674805e-01 7.922281265258789062e+00 1.531171321868896484e+01 1.724417686462402344e+01
1.070138886570930481e-01 7.545460700988769531e+00 1.464034843444824219e+01 1.652430343627929688e+01
1.134273484349250793e-01 6.859258174896240234e+00 1.338866138458251953e+01 1.507074737548828125e+01
1.196089535951614380e-01 6.835783481597900391e+00 1.327259349822998047e+01 1.491520214080810547e+01
1.257804334163665771e-01 6.442674160003662109e+00 1.254107666015625000e+01 1.399788188934326172e+01
1.321490257978439331e-01 5.750817298889160156e+00 1.118337249755859375e+01 1.243924713134765625e+01
1.384563297033309937e-01 5.575797080993652344e+00 1.088562965393066406e+01 1.206199264526367188e+01
1.446497291326522827e-01 5.026803016662597656e+00 9.818745613098144531e+00 1.086143684387207031e+01
1.508535146713256836e-01 4.691862106323242188e+00 9.247333526611328125e+00 1.017745780944824219e+01
1.571729034185409546e-01 4.287747383117675781e+00 8.429958343505859375e+00 9.316802978515625000e+00
1.635417938232421875e-01 4.039762973785400391e+00 7.953670501708984375e+00 8.794824600219726562e+00
1.698256134986877441e-01 3.728157281875610352e+00 7.262184143066406250e+00 7.981379032135009766e+00
1.761013567447662354e-01 3.678251981735229492e+00 7.226542472839355469e+00 7.932365894317626953e+00
1.823998540639877319e-01 3.472187042236328125e+00 6.859084606170654297e+00 7.442230224609375000e+00
1.886507123708724976e-01 3.329516172409057617e+00 6.618978023529052734e+00 7.116491794586181641e+00
1.949081569910049438e-01 3.185735702514648438e+00 6.307500362396240234e+00 6.792809963226318359e+00
2.011425346136093140e-01 3.065121650695800781e+00 6.077611923217773438e+00 6.515707492828369141e+00
2.073954045772552490e-01 2.910826683044433594e+00 5.764554977416992188e+00 6.173938751220703125e+00
2.137389332056045532e-01 2.730974435806274414e+00 5.430877685546875000e+00 5.788677215576171875e+00
2.200330942869186401e-01 2.615368366241455078e+00 5.240328788757324219e+00 5.558178424835205078e+00
2.262930423021316528e-01 2.486073255538940430e+00 4.964436531066894531e+00 5.239894390106201172e+00
2.325985133647918701e-01 2.343678951263427734e+00 4.682908058166503906e+00 4.942409515380859375e+00
2.388891130685806274e-01 2.263520240783691406e+00 4.511146068572998047e+00 4.728306293487548828e+00
2.451218813657760620e-01 2.166521310806274414e+00 4.371322154998779297e+00 4.553172111511230469e+00
2.513737380504608154e-01 2.074529170989990234e+00 4.158592224121093750e+00 4.286079406738281250e+00
2.577070593833923340e-01 2.067966461181640625e+00 4.173311710357666016e+00 4.300938129425048828e+00
2.640204429626464844e-01 1.947375774383544922e+00 3.912663459777832031e+00 3.994840145111083984e+00
