# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 36
8.018244989216327667e-03 2.789797401428222656e+01 5.735589599609375000e+01 6.188225936889648438e+01
1.401655934751033783e-02 3.176208496093750000e+01 6.293716812133789062e+01 7.584518432617187500e+01
1.969251595437526703e-02 3.126074409484863281e+01 6.217907714843750000e+01 7.243630218505859375e+01
2.551339380443096161e-02 2.636937522888183594e+01 5.150837326049804688e+01 6.008115768432617188e+01
3.202908113598823547e-02 2.725013160705566406e+01 5.470515441894531250e+01 6.316457366943359375e+01
3.846523538231849670e-02 1.956676673889160156e+01 3.962603378295898438e+01 4.527789306640625000e+01
4.443310573697090149e-02 1.822838401794433594e+01 3.676666259765625000e+01 4.151675033569335938e+01
5.042308941483497620e-02 1.720131301879882812e+01 3.469197845458984375e+01 3.931260299682617188e+01
5.690929666161537170e-02 1.399784183502197266e+01 2.807891082763671875e+01 3.191106414794921875e+01
6.341847032308578491e-02 1.398150348663330078e+01 2.806091690063476562e+01 3.158508872985839844e+01
6.949992477893829346e-02 1.239635467529296875e+01 2.501521492004394531e+01 2.833993339538574219e+01
7.558133453130722046e-02 1.244112777709960938e+01 2.534253120422363281e+01 2.846206474304199219e+01
8.196274191141128540e-02 1.158731174468994141e+01 2.343375968933105469e+01 2.632815933227539062e+01
8.830232173204421997e-02 9.855986595153808594e+00 1.993961524963378906e+01 2.243869400024414062e+01
9.435217082500457764e-02 8.038412094116210938e+00 1.622357749938964844e+01 1.826435852050781250e+01
1.005600690841674805e-01 7.431950092315673828e+00 1.512395477294921875e+01 1.702814292907714844e+01
1.070138886570930481e-01 6.676918029785156250e+00 1.375890541076660156e+01 1.554344844818115234e+01
1.134273484349250793e-01 6.353141784667968750e+00 1.287005329132080078e+01 1.435145473480224609e+01
1.196089535951614380e-01 6.107656955718994141e+00 1.254886817932128906e+01 1.395826625823974609e+01
1.257804334163665771e-01 5.653795242309570312e+00 1.167062950134277344e+01 1.296165180206298828e+01
1.321490257978439331e-01 5.392974853515625000e+00 1.120036125183105469e+01 1.235013198852539062e+01
1.384563297033309937e-01 5.068781852722167969e+00 1.044565773010253906e+01 1.150268077850341797e+01
1.446497291326522827e-01 4.829947948455810547e+00 1.005636024475097656e+01 1.114013767242431641e+01
1.508535146713256836e-01 4.409277439117431641e+00 9.166895866394042969e+00 1.005099391937255859e+01
1.571729034185409546e-01 4.049333095550537109e+00 8.454603195190429688e+00 9.332806587219238281e+00
1.635417938232421875e-01 3.749119281768798828e+00 7.806900978088378906e+00 8.590703964233398438e+00
1.698256134986877441e-01 3.505299806594848633e+00 7.291421890258789062e+00 7.985950946807861328e+00
1.761013567447662354e-01 3.231977939605712891e+00 6.772495746612548828e+00 7.384475231170654297e+00
1.823998540639877319e-01 3.225820541381835938e+00 6.706933498382568359e+00 7.315581798553466797e+00
1.886507123708724976e-01 3.069739580154418945e+00 6.424492835998535156e+00 6.961984157562255859e+00
1.949081569910049438e-01 2.995963096618652344e+00 6.290860652923583984e+00 6.706630706787109375e+00
2.011425346136093140e-01 2.805419206619262695e+00 5.924564361572265625e+00 6.317208290100097656e+00
2.073954045772552490e-01 2.689982175827026367e+00 5.700936794281005859e+00 6.098241329193115234e+00
2.137389332056045532e-01 2.593639612197875977e+00 5.483027458190917969e+00 5.812999725341796875e+00
2.200330942869186401e-01 2.401752710342407227e+00 5.088985919952392578e+00 5.407686233520507812e+00
2.262930423021316528e-01 2.321626186370849609e+00 4.924087047576904297e+00 5.172163963317871094e+00
2.325985133647918701e-01 2.191200256347656250e+00 4.653848171234130859e+00 4.919325828552246094e+00
2.388891130685806274e-01 2.077675342559814453e+00 4.410814285278320312e+00 4.611953735351562500e+00
2.451218813657760620e-01 2.026472091674804688e+00 4.309390544891357422e+00 4.468878746032714844e+00
2.513737380504608154e-01 1.963433980941772461e+00 4.199570178985595703e+00 4.341538906097412109e+00
2.577070593833923340e-01 1.893014430999755859e+00 4.044820785522460938e+00 4.169744491577148438e+00
2.640204429626464844e-01 1.823507547378540039e+00 3.921328067779541016e+00 4.021619319915771484e+00
2.702898085117340088e-01 1.761613368988037109e+00 3.786293983459472656e+00 3.882776737213134766e+00
2.765615284442901611e-01 1.684825539588928223e+00 3.632825136184692383e+00 3.682817697525024414e+00
2.828698754310607910e-01 1.620561003684997559e+00 3.509059667587280273e+00 3.530292749404907227e+00
2.891486585140228271e-01 1.586560845375061035e+00 3.431911945343017578e+00 3.449756622314453125e+00
2.953523397445678711e-01 1.504648447036743164e+00 3.254527568817138672e+00 3.267494201660156250e+00
3.016075491905212402e-01 1.450333118438720703e+00 3.145135879516601562e+00 3.119258403778076172e+00
3.079382479190826416e-01 1.420859575271606445e+00 3.097028017044067383e+00 3.061431884765625000e+00
3.142760396003723145e-01 1.363214015960693359e+00 2.974870443344116211e+00 2.907865285873413086e+00
3.205462992191314697e-01 1.336731314659118652e+00 2.913948297500610352e+00 2.843070745468139648e+00
3.268128037452697754e-01 1.318142652511596680e+00 2.894374132156372070e+00 2.796786308288574219e+00
3.331238031387329102e-01 1.255033850669860840e+00 2.751039028167724609e+00 2.633907318115234375e+00
3.394046723842620850e-01 1.211150765419006348e+00 2.674449682235717773e+00 2.560180902481079102e+00
3.456391692161560059e-01 1.185694932937622070e+00 2.601511001586914062e+00 2.489632129669189453e+00
3.518808186054229736e-01 1.161548733711242676e+00 2.559706926345825195e+00 2.410567998886108398e+00
3.582032322883605957e-01 1.118088603019714355e+00 2.469540596008300781e+00 2.326233386993408203e+00
3.645117878913879395e-01 1.100588440895080566e+00 2.437047719955444336e+00 2.270620822906494141e+00
3.707640767097473145e-01 1.084490537643432617e+00 2.409447193145751953e+00 2.236708879470825195e+00
3.770540952682495117e-01 1.046206355094909668e+00 2.313305854797363281e+00 2.119665622711181641e+00
3.833588361740112305e-01 1.006460905075073242e+00 2.227405309677124023e+00 2.023671865463256836e+00
3.896513879299163818e-01 9.893746376037597656e-01 2.194730043411254883e+00 1.987051367759704590e+00
3.958770036697387695e-01 9.667269587516784668e-01 2.147228002548217773e+00 1.940855622291564941e+00
4.021126329898834229e-01 9.427622556686401367e-01 2.097928524017333984e+00 1.872967600822448730e+00
4.084537327289581299e-01 9.181019067764282227e-01 2.054296731948852539e+00 1.831885337829589844e+00
4.147696197032928467e-01 9.108385443687438965e-01 2.039649248123168945e+00 1.785941243171691895e+00
4.210544228553771973e-01 8.856323957443237305e-01 1.981699466705322266e+00 1.735823154449462891e+00
4.273288547992706299e-01 8.555811643600463867e-01 1.927457571029663086e+00 1.670649051666259766e+00
4.336213767528533936e-01 8.413531780242919922e-01 1.904298424720764160e+00 1.633430719375610352e+00
4.399181902408599854e-01 8.167268633842468262e-01 1.840350151062011719e+00 1.571884632110595703e+00
4.461484551429748535e-01 8.005623221397399902e-01 1.803929686546325684e+00 1.520380139350891113e+00
4.524188637733459473e-01 7.913532257080078125e-01 1.784378767013549805e+00 1.495979070663452148e+00
4.587154984474182129e-01 7.684903144836425781e-01 1.736588478088378906e+00 1.440513253211975098e+00
4.650256633758544922e-01 7.587443590164184570e-01 1.719580888748168945e+00 1.416197776794433594e+00
4.713141322135925293e-01 7.420235872268676758e-01 1.684362411499023438e+00 1.383201599121093750e+00
4.775804579257965088e-01 7.211313843727111816e-01 1.630942225456237793e+00 1.339356422424316406e+00
4.838812351226806641e-01 7.205656170845031738e-01 1.636033177375793457e+00 1.323844909667968750e+00
4.901502430438995361e-01 7.008923888206481934e-01 1.596505045890808105e+00 1.270096540451049805e+00
4.963996410369873047e-01 6.839036941528320312e-01 1.563599586486816406e+00 1.242983102798461914e+00
5.026662349700927734e-01 6.718311905860900879e-01 1.545807838439941406e+00 1.210292577743530273e+00
5.089647173881530762e-01 6.603546738624572754e-01 1.515245676040649414e+00 1.179612398147583008e+00
5.152750611305236816e-01 6.509056687355041504e-01 1.493013739585876465e+00 1.150768518447875977e+00
5.215665102005004883e-01 6.382857561111450195e-01 1.470316648483276367e+00 1.130877256393432617e+00
5.278289914131164551e-01 6.219810843467712402e-01 1.433386564254760742e+00 1.088724136352539062e+00
5.341163873672485352e-01 6.125502586364746094e-01 1.416452288627624512e+00 1.065729260444641113e+00
5.404307842254638672e-01 6.067833900451660156e-01 1.397811889648437500e+00 1.038388013839721680e+00
5.466980934143066406e-01 5.964797735214233398e-01 1.376852631568908691e+00 1.017610430717468262e+00
5.529599189758300781e-01 5.885504484176635742e-01 1.360217452049255371e+00 9.954954981803894043e-01
5.592443943023681641e-01 5.743440985679626465e-01 1.326598048210144043e+00 9.622447490692138672e-01
5.655549764633178711e-01 5.683698058128356934e-01 1.315338373184204102e+00 9.506034255027770996e-01
5.718548893928527832e-01 5.631792545318603516e-01 1.299103498458862305e+00 9.293170571327209473e-01
5.781230330467224121e-01 5.463812351226806641e-01 1.263805747032165527e+00 8.924945592880249023e-01
5.844058990478515625e-01 5.456846952438354492e-01 1.267229676246643066e+00 8.891040086746215820e-01
5.906696915626525879e-01 5.372396111488342285e-01 1.253394246101379395e+00 8.680704236030578613e-01
5.969164371490478516e-01 5.254225730895996094e-01 1.231734275817871094e+00 8.519799709320068359e-01
6.031712889671325684e-01 5.191816687583923340e-01 1.213503122329711914e+00 8.298039436340332031e-01
6.094692349433898926e-01 5.149043202400207520e-01 1.202273964881896973e+00 8.189902305603027344e-01
6.158122420310974121e-01 5.054662227630615234e-01 1.189030170440673828e+00 7.987049818038940430e-01
6.221026778221130371e-01 4.999745190143585205e-01 1.175399780273437500e+00 7.846846580505371094e-01
6.283664703369140625e-01 4.914009571075439453e-01 1.155886411666870117e+00 7.613766193389892578e-01
6.346465945243835449e-01 4.874100089073181152e-01 1.144509434700012207e+00 7.428739666938781738e-01
6.409400701522827148e-01 4.808202683925628662e-01 1.132779598236083984e+00 7.298626899719238281e-01
6.472375988960266113e-01 4.751825034618377686e-01 1.120714783668518066e+00 7.217103838920593262e-01
6.534771919250488281e-01 4.655699431896209717e-01 1.104165792465209961e+00 7.083047032356262207e-01
6.597641706466674805e-01 4.605742692947387695e-01 1.086710572242736816e+00 6.879839301109313965e-01
6.660755872726440430e-01 4.534851312637329102e-01 1.068303465843200684e+00 6.740589737892150879e-01
6.723406314849853516e-01 4.483990967273712158e-01 1.057952404022216797e+00 6.588510274887084961e-01
6.786084175109863281e-01 4.473562538623809814e-01 1.063412904739379883e+00 6.578624844551086426e-01
6.849139928817749023e-01 4.355551004409790039e-01 1.033822536468505859e+00 6.325150728225708008e-01
6.912255883216857910e-01 4.313251972198486328e-01 1.028534173965454102e+00 6.217541098594665527e-01
6.974714994430541992e-01 4.286575317382812500e-01 1.026100039482116699e+00 6.204163432121276855e-01
7.037312388420104980e-01 4.218467175960540771e-01 1.005645394325256348e+00 5.961320400238037109e-01
7.100222706794738770e-01 4.154594242572784424e-01 9.941312074661254883e-01 5.854718685150146484e-01
7.163255810737609863e-01 4.109335541725158691e-01 9.807177782058715820e-01 5.760598778724670410e-01
7.226014137268066406e-01 4.078581333160400391e-01 9.769692420959472656e-01 5.653641223907470703e-01
7.288721799850463867e-01 4.016817212104797363e-01 9.582912921905517578e-01 5.501009225845336914e-01
7.351884245872497559e-01 3.962258100509643555e-01 9.506953358650207520e-01 5.425571799278259277e-01
7.414690256118774414e-01 3.950677812099456787e-01 9.460453987121582031e-01 5.318610072135925293e-01
7.477109432220458984e-01 3.892191946506500244e-01 9.314821362495422363e-01 5.216779708862304688e-01
7.539890408515930176e-01 3.857849240303039551e-01 9.267647862434387207e-01 5.110296010971069336e-01
7.602919936180114746e-01 3.823018968105316162e-01 9.201571345329284668e-01 5.093763470649719238e-01
7.665897607803344727e-01 3.775378465652465820e-01 9.123820662498474121e-01 5.004844069480895996e-01
7.728743553161621094e-01 3.723255693912506104e-01 8.992552161216735840e-01 4.888747036457061768e-01
7.791499495506286621e-01 3.685579597949981689e-01 8.883974552154541016e-01 4.766098260879516602e-01
7.854521274566650391e-01 3.634133338928222656e-01 8.788689970970153809e-01 4.723619222640991211e-01
7.917414903640747070e-01 3.609780967235565186e-01 8.745203018188476562e-01 4.614375531673431396e-01
7.979945540428161621e-01 3.574787676334381104e-01 8.657830953598022461e-01 4.503014683723449707e-01
8.042516112327575684e-01 3.563283681869506836e-01 8.657207489013671875e-01 4.511830508708953857e-01
