# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 16
8.018244989216327667e-03 3.462004089355468750e+01 6.094105148315429688e+01 6.891895294189453125e+01
1.401655934751033783e-02 2.916119003295898438e+01 5.598611068725585938e+01 6.336176681518554688e+01
1.969251595437526703e-02 3.443580245971679688e+01 6.576780700683593750e+01 7.496929168701171875e+01
2.551339380443096161e-02 3.302915191650390625e+01 6.297369766235351562e+01 7.366647338867187500e+01
3.202908113598823547e-02 2.216865921020507812e+01 4.187154388427734375e+01 4.858894348144531250e+01
3.846523538231849670e-02 2.597456169128417969e+01 5.007258605957031250e+01 5.770024108886718750e+01
4.443310573697090149e-02 2.026750183105468750e+01 3.882895660400390625e+01 4.467439651489257812e+01
5.042308941483497620e-02 1.919384574890136719e+01 3.692287063598632812e+01 4.202224731445312500e+01
5.690929666161537170e-02 1.754162406921386719e+01 3.322705078125000000e+01 3.797930908203125000e+01
6.341847032308578491e-02 1.416476058959960938e+01 2.695425796508789062e+01 3.066281700134277344e+01
6.949992477893829346e-02 1.336420059204101562e+01 2.576940917968750000e+01 2.943114471435546875e+01
7.558133453130722046e-02 1.222868347167968750e+01 2.341996192932128906e+01 2.648414802551269531e+01
8.196274191141128540e-02 1.154088115692138672e+01 2.222859191894531250e+01 2.536309814453125000e+01
8.830232173204421997e-02 9.689942359924316406e+00 1.866150283813476562e+01 2.118942642211914062e+01
9.435217082500457764e-02 8.625734329223632812e+00 1.666585540771484375e+01 1.892490196228027344e+01
1.005600690841674805e-01 7.868551254272460938e+00 1.516216659545898438e+01 1.709824371337890625e+01
1.070138886570930481e-01 7.129849433898925781e+00 1.371780967712402344e+01 1.558369541168212891e+01
1.134273484349250793e-01 6.914036273956298828e+00 1.346973514556884766e+01 1.512993812561035156e+01
1.196089535951614380e-01 6.347971439361572266e+00 1.239395427703857422e+01 1.391415023803710938e+01
1.257804334163665771e-01 6.156652927398681641e+00 1.196775531768798828e+01 1.338797092437744141e+01
