# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 4
8.018244989216327667e-03 1.115200042724609375e+01 2.202914619445800781e+01 2.767083930969238281e+01
1.401655934751033783e-02 2.816699600219726562e+01 5.782125091552734375e+01 6.582874298095703125e+01
1.969251595437526703e-02 3.558475112915039062e+01 7.094548797607421875e+01 8.234755706787109375e+01
2.551339380443096161e-02 3.173196983337402344e+01 6.382704162597656250e+01 7.260964202880859375e+01
3.202908113598823547e-02 2.540224647521972656e+01 5.149568939208984375e+01 5.936893844604492188e+01
3.846523538231849670e-02 2.148077011108398438e+01 4.243212127685546875e+01 4.874422454833984375e+01
4.443310573697090149e-02 2.061006546020507812e+01 4.157226943969726562e+01 4.760120010375976562e+01
5.042308941483497620e-02 1.689698028564453125e+01 3.359061050415039062e+01 3.840620422363281250e+01
5.690929666161537170e-02 1.466720962524414062e+01 2.972228813171386719e+01 3.388489913940429688e+01
6.341847032308578491e-02 1.432287120819091797e+01 2.897381973266601562e+01 3.264723587036132812e+01
6.949992477893829346e-02 1.359338760375976562e+01 2.771565055847167969e+01 3.137997817993164062e+01
7.558133453130722046e-02 1.241277027130126953e+01 2.506649971008300781e+01 2.827332496643066406e+01
8.196274191141128540e-02 1.103715133666992188e+01 2.250893592834472656e+01 2.531822395324707031e+01
8.830232173204421997e-02 9.878968238830566406e+00 2.010473060607910156e+01 2.262672424316406250e+01
9.435217082500457764e-02 8.521071434020996094e+00 1.725452995300292969e+01 1.944108200073242188e+01
1.005600690841674805e-01 7.683347702026367188e+00 1.565388584136962891e+01 1.753488540649414062e+01
1.070138886570930481e-01 6.898254394531250000e+00 1.408510684967041016e+01 1.577376556396484375e+01
1.134273484349250793e-01 6.380263805389404297e+00 1.297050380706787109e+01 1.454657554626464844e+01
1.196089535951614380e-01 6.092061519622802734e+00 1.245005607604980469e+01 1.384448814392089844e+01
1.257804334163665771e-01 6.006577014923095703e+00 1.232994842529296875e+01 1.375376033782958984e+01
1.321490257978439331e-01 5.571720123291015625e+00 1.131220626831054688e+01 1.253138351440429688e+01
1.384563297033309937e-01 5.196314334869384766e+00 1.071049118041992188e+01 1.177856063842773438e+01
1.446497291326522827e-01 4.768906593322753906e+00 9.951648712158203125e+00 1.094103145599365234e+01
1.508535146713256836e-01 4.446623802185058594e+00 9.231014251708984375e+00 1.015897846221923828e+01
1.571729034185409546e-01 4.044950962066650391e+00 8.410530090332031250e+00 9.225130081176757812e+00
1.635417938232421875e-01 3.741438388824462891e+00 7.747100830078125000e+00 8.508712768554687500e+00
1.698256134986877441e-01 3.556335449218750000e+00 7.399938583374023438e+00 8.116196632385253906e+00
1.761013567447662354e-01 3.422304391860961914e+00 7.162017822265625000e+00 7.832987308502197266e+00
1.823998540639877319e-01 3.243351697921752930e+00 6.790393829345703125e+00 7.379763126373291016e+00
1.886507123708724976e-01 3.207325935363769531e+00 6.716118335723876953e+00 7.243491172790527344e+00
1.949081569910049438e-01 2.990966081619262695e+00 6.297969341278076172e+00 6.773667812347412109e+00
2.011425346136093140e-01 2.852418422698974609e+00 5.994134426116943359e+00 6.395602226257324219e+00
2.073954045772552490e-01 2.712451696395874023e+00 5.717528820037841797e+00 6.089870929718017578e+00
2.137389332056045532e-01 2.578321456909179688e+00 5.448575973510742188e+00 5.800778388977050781e+00
2.200330942869186401e-01 2.441088676452636719e+00 5.165212631225585938e+00 5.487740516662597656e+00
2.262930423021316528e-01 2.307564020156860352e+00 4.891782760620117188e+00 5.189651489257812500e+00
2.325985133647918701e-01 2.191838741302490234e+00 4.644700050354003906e+00 4.895413398742675781e+00
2.388891130685806274e-01 2.094311475753784180e+00 4.458643913269042969e+00 4.664708614349365234e+00
2.451218813657760620e-01 2.039828777313232422e+00 4.401648521423339844e+00 4.581582546234130859e+00
2.513737380504608154e-01 1.960453987121582031e+00 4.205321311950683594e+00 4.365264415740966797e+00
2.577070593833923340e-01 1.874844312667846680e+00 3.991599559783935547e+00 4.101442813873291016e+00
2.640204429626464844e-01 1.825817704200744629e+00 3.921552896499633789e+00 4.015265941619873047e+00
2.702898085117340088e-01 1.727742671966552734e+00 3.740209579467773438e+00 3.797583580017089844e+00
2.765615284442901611e-01 1.691076397895812988e+00 3.637793540954589844e+00 3.715491056442260742e+00
2.828698754310607910e-01 1.601423263549804688e+00 3.438831567764282227e+00 3.468408107757568359e+00
2.891486585140228271e-01 1.555885672569274902e+00 3.342876195907592773e+00 3.355901479721069336e+00
2.953523397445678711e-01 1.499616026878356934e+00 3.241675376892089844e+00 3.247390508651733398e+00
3.016075491905212402e-01 1.450244188308715820e+00 3.147742748260498047e+00 3.125994205474853516e+00
3.079382479190826416e-01 1.387513399124145508e+00 3.002845287322998047e+00 2.976521492004394531e+00
3.142760396003723145e-01 1.374068617820739746e+00 3.008936166763305664e+00 2.966331005096435547e+00
3.205462992191314697e-01 1.336242794990539551e+00 2.920196056365966797e+00 2.830825090408325195e+00
3.268128037452697754e-01 1.308306813240051270e+00 2.842600822448730469e+00 2.753403186798095703e+00
3.331238031387329102e-01 1.258407950401306152e+00 2.757889986038208008e+00 2.650389671325683594e+00
3.394046723842620850e-01 1.222426295280456543e+00 2.676177501678466797e+00 2.567664861679077148e+00
3.456391692161560059e-01 1.188637971878051758e+00 2.601845741271972656e+00 2.493224620819091797e+00
3.518808186054229736e-01 1.157066464424133301e+00 2.548053741455078125e+00 2.395273685455322266e+00
3.582032322883605957e-01 1.128011941909790039e+00 2.485334873199462891e+00 2.329684019088745117e+00
3.645117878913879395e-01 1.090767502784729004e+00 2.402253627777099609e+00 2.233705520629882812e+00
3.707640767097473145e-01 1.061575531959533691e+00 2.338087558746337891e+00 2.145551443099975586e+00
3.770540952682495117e-01 1.034789204597473145e+00 2.269734621047973633e+00 2.089120388031005859e+00
3.833588361740112305e-01 1.007642388343811035e+00 2.224323749542236328e+00 2.033362150192260742e+00
3.896513879299163818e-01 9.930303692817687988e-01 2.207050085067749023e+00 1.994245290756225586e+00
3.958770036697387695e-01 9.709693789482116699e-01 2.165690660476684570e+00 1.948608160018920898e+00
4.021126329898834229e-01 9.458698034286499023e-01 2.108893156051635742e+00 1.880982279777526855e+00
4.084537327289581299e-01 9.295846819877624512e-01 2.071041345596313477e+00 1.840788006782531738e+00
4.147696197032928467e-01 8.943657279014587402e-01 1.992714166641235352e+00 1.752916812896728516e+00
4.210544228553771973e-01 8.767883181571960449e-01 1.952411651611328125e+00 1.698449254035949707e+00
4.273288547992706299e-01 8.565613627433776855e-01 1.920441985130310059e+00 1.649842262268066406e+00
4.336213767528533936e-01 8.474617004394531250e-01 1.899972677230834961e+00 1.633121252059936523e+00
4.399181902408599854e-01 8.266894221305847168e-01 1.857727050781250000e+00 1.581535816192626953e+00
4.461484551429748535e-01 8.067892193794250488e-01 1.814246296882629395e+00 1.540850043296813965e+00
4.524188637733459473e-01 7.879789471626281738e-01 1.779082298278808594e+00 1.488559603691101074e+00
4.587154984474182129e-01 7.791587114334106445e-01 1.758499979972839355e+00 1.458832621574401855e+00
4.650256633758544922e-01 7.620577812194824219e-01 1.719197630882263184e+00 1.406635999679565430e+00
4.713141322135925293e-01 7.443894743919372559e-01 1.684242725372314453e+00 1.382026672363281250e+00
4.775804579257965088e-01 7.328020334243774414e-01 1.670109629631042480e+00 1.353528738021850586e+00
4.838812351226806641e-01 7.112294435501098633e-01 1.612207531929016113e+00 1.294365406036376953e+00
4.901502430438995361e-01 7.038895487785339355e-01 1.596085071563720703e+00 1.278821349143981934e+00
4.963996410369873047e-01 6.853148341178894043e-01 1.567936062812805176e+00 1.241866350173950195e+00
5.026662349700927734e-01 6.796137094497680664e-01 1.542360186576843262e+00 1.214969515800476074e+00
5.089647173881530762e-01 6.678525209426879883e-01 1.527486681938171387e+00 1.188170671463012695e+00
5.152750611305236816e-01 6.505364775657653809e-01 1.479734420776367188e+00 1.139599800109863281e+00
5.215665102005004883e-01 6.404225826263427734e-01 1.455544352531433105e+00 1.112607598304748535e+00
5.278289914131164551e-01 6.374419331550598145e-01 1.456714391708374023e+00 1.109080195426940918e+00
5.341163873672485352e-01 6.195802688598632812e-01 1.421258211135864258e+00 1.064995765686035156e+00
5.404307842254638672e-01 6.125436425209045410e-01 1.405121684074401855e+00 1.050944685935974121e+00
5.466980934143066406e-01 6.030569672584533691e-01 1.386091232299804688e+00 1.024686455726623535e+00
5.529599189758300781e-01 5.902531147003173828e-01 1.359912276268005371e+00 9.974618554115295410e-01
5.592443943023681641e-01 5.873270034790039062e-01 1.352877259254455566e+00 9.849660396575927734e-01
5.655549764633178711e-01 5.724650025367736816e-01 1.323939323425292969e+00 9.505489468574523926e-01
5.718548893928527832e-01 5.677554607391357422e-01 1.309738159179687500e+00 9.386136531829833984e-01
5.781230330467224121e-01 5.521369576454162598e-01 1.279526829719543457e+00 9.046221971511840820e-01
5.844058990478515625e-01 5.487400889396667480e-01 1.277378201484680176e+00 8.930885195732116699e-01
5.906696915626525879e-01 5.389994978904724121e-01 1.248470544815063477e+00 8.646621108055114746e-01
5.969164371490478516e-01 5.358160138130187988e-01 1.236865878105163574e+00 8.499099612236022949e-01
6.031712889671325684e-01 5.265854001045227051e-01 1.226542115211486816e+00 8.432767987251281738e-01
6.094692349433898926e-01 5.149610042572021484e-01 1.201669335365295410e+00 8.171709179878234863e-01
6.158122420310974121e-01 5.098182559013366699e-01 1.192268729209899902e+00 8.079721927642822266e-01
6.221026778221130371e-01 5.024771094322204590e-01 1.171591043472290039e+00 7.761622071266174316e-01
6.283664703369140625e-01 4.943337440490722656e-01 1.152443051338195801e+00 7.563963532447814941e-01
6.346465945243835449e-01 4.904517531394958496e-01 1.145284414291381836e+00 7.513279318809509277e-01
6.409400701522827148e-01 4.825790226459503174e-01 1.132712364196777344e+00 7.307597994804382324e-01
6.472375988960266113e-01 4.752172529697418213e-01 1.116235256195068359e+00 7.133582234382629395e-01
6.534771919250488281e-01 4.704949259757995605e-01 1.104357719421386719e+00 7.067858576774597168e-01
6.597641706466674805e-01 4.625394344329833984e-01 1.091144323348999023e+00 6.895652413368225098e-01
6.660755872726440430e-01 4.561190307140350342e-01 1.073058366775512695e+00 6.684616208076477051e-01
6.723406314849853516e-01 4.524852633476257324e-01 1.069835543632507324e+00 6.608616113662719727e-01
6.786084175109863281e-01 4.447562992572784424e-01 1.048365831375122070e+00 6.428061723709106445e-01
6.849139928817749023e-01 4.397380352020263672e-01 1.044071674346923828e+00 6.355244517326354980e-01
6.912255883216857910e-01 4.365097880363464355e-01 1.035001277923583984e+00 6.273660659790039062e-01
6.974714994430541992e-01 4.298593401908874512e-01 1.021154165267944336e+00 6.106304526329040527e-01
7.037312388420104980e-01 4.242280125617980957e-01 1.009419083595275879e+00 6.009358763694763184e-01
7.100222706794738770e-01 4.189701080322265625e-01 9.969359636306762695e-01 5.882498621940612793e-01
7.163255810737609863e-01 4.164628684520721436e-01 9.887471795082092285e-01 5.736591815948486328e-01
7.226014137268066406e-01 4.099017381668090820e-01 9.797177910804748535e-01 5.638708472251892090e-01
7.288721799850463867e-01 4.050068557262420654e-01 9.666497707366943359e-01 5.532246232032775879e-01
7.351884245872497559e-01 4.010187089443206787e-01 9.544585347175598145e-01 5.443359613418579102e-01
7.414690256118774414e-01 3.976511955261230469e-01 9.543355107307434082e-01 5.418922305107116699e-01
7.477109432220458984e-01 3.933496475219726562e-01 9.414526224136352539e-01 5.285221338272094727e-01
7.539890408515930176e-01 3.887235820293426514e-01 9.326035976409912109e-01 5.197468996047973633e-01
7.602919936180114746e-01 3.839118778705596924e-01 9.208739399909973145e-01 5.096705555915832520e-01
7.665897607803344727e-01 3.795626759529113770e-01 9.145605564117431641e-01 4.979554116725921631e-01
