# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 15
8.018244989216327667e-03 2.329612731933593750e+01 4.292136383056640625e+01 5.252022933959960938e+01
1.401655934751033783e-02 3.142225837707519531e+01 5.970458602905273438e+01 7.097653198242187500e+01
1.969251595437526703e-02 2.705028724670410156e+01 5.146546173095703125e+01 5.918033599853515625e+01
2.551339380443096161e-02 2.980836868286132812e+01 5.728150939941406250e+01 6.602992248535156250e+01
3.202908113598823547e-02 2.965272521972656250e+01 5.666755676269531250e+01 6.543497467041015625e+01
3.846523538231849670e-02 2.202404594421386719e+01 4.154607391357421875e+01 4.791651153564453125e+01
4.443310573697090149e-02 2.072998809814453125e+01 3.919593811035156250e+01 4.540708923339843750e+01
5.042308941483497620e-02 1.861833953857421875e+01 3.548747253417968750e+01 4.103796386718750000e+01
5.690929666161537170e-02 1.600440406799316406e+01 3.070865631103515625e+01 3.506956863403320312e+01
6.341847032308578491e-02 1.567815971374511719e+01 2.996790695190429688e+01 3.439056777954101562e+01
6.949992477893829346e-02 1.326361274719238281e+01 2.530396270751953125e+01 2.893886375427246094e+01
7.558133453130722046e-02 1.318276596069335938e+01 2.524153709411621094e+01 2.855783653259277344e+01
8.196274191141128540e-02 1.111100578308105469e+01 2.152830886840820312e+01 2.436782264709472656e+01
8.830232173204421997e-02 1.028831768035888672e+01 2.008061408996582031e+01 2.265998649597167969e+01
9.435217082500457764e-02 8.904256820678710938e+00 1.718085479736328125e+01 1.952773094177246094e+01
1.005600690841674805e-01 8.026695251464843750e+00 1.551531124114990234e+01 1.732747268676757812e+01
1.070138886570930481e-01 7.382547378540039062e+00 1.433274173736572266e+01 1.619534492492675781e+01
1.134273484349250793e-01 6.766158103942871094e+00 1.309381198883056641e+01 1.475002479553222656e+01
1.196089535951614380e-01 6.595884323120117188e+00 1.278630733489990234e+01 1.450635242462158203e+01
1.257804334163665771e-01 6.231973648071289062e+00 1.219105052947998047e+01 1.363421440124511719e+01
1.321490257978439331e-01 5.639437675476074219e+00 1.099632453918457031e+01 1.226664066314697266e+01
1.384563297033309937e-01 5.471646308898925781e+00 1.065214920043945312e+01 1.179272460937500000e+01
1.446497291326522827e-01 5.122378349304199219e+00 9.992159843444824219e+00 1.099118709564208984e+01
1.508535146713256836e-01 4.759283542633056641e+00 9.311356544494628906e+00 1.030262374877929688e+01
1.571729034185409546e-01 4.373803615570068359e+00 8.597135543823242188e+00 9.497902870178222656e+00
1.635417938232421875e-01 4.018840312957763672e+00 7.985431194305419922e+00 8.783032417297363281e+00
1.698256134986877441e-01 3.781681060791015625e+00 7.463110446929931641e+00 8.187306404113769531e+00
1.761013567447662354e-01 3.598659515380859375e+00 7.095046997070312500e+00 7.813373565673828125e+00
1.823998540639877319e-01 3.494668960571289062e+00 6.950701236724853516e+00 7.587199211120605469e+00
1.886507123708724976e-01 3.223837614059448242e+00 6.351770877838134766e+00 6.926266193389892578e+00
1.949081569910049438e-01 3.193463325500488281e+00 6.338933944702148438e+00 6.814114093780517578e+00
2.011425346136093140e-01 3.084697961807250977e+00 6.134024143218994141e+00 6.578298568725585938e+00
2.073954045772552490e-01 2.853340148925781250e+00 5.685372829437255859e+00 6.023588180541992188e+00
2.137389332056045532e-01 2.766171455383300781e+00 5.519237995147705078e+00 5.875715732574462891e+00
2.200330942869186401e-01 2.560543298721313477e+00 5.166371345520019531e+00 5.508933544158935547e+00
2.262930423021316528e-01 2.467609405517578125e+00 4.970161914825439453e+00 5.263518333435058594e+00
2.325985133647918701e-01 2.331368446350097656e+00 4.667486190795898438e+00 4.875725746154785156e+00
2.388891130685806274e-01 2.224168300628662109e+00 4.488006591796875000e+00 4.695569992065429688e+00
2.451218813657760620e-01 2.194128036499023438e+00 4.392374038696289062e+00 4.566607952117919922e+00
2.513737380504608154e-01 2.068566083908081055e+00 4.173358917236328125e+00 4.318318367004394531e+00
2.577070593833923340e-01 2.037425994873046875e+00 4.108100891113281250e+00 4.230056285858154297e+00
2.640204429626464844e-01 1.986370563507080078e+00 3.990173816680908203e+00 4.052237510681152344e+00
2.702898085117340088e-01 1.882727503776550293e+00 3.808772325515747070e+00 3.848031997680664062e+00
2.765615284442901611e-01 1.836075663566589355e+00 3.734982013702392578e+00 3.791942119598388672e+00
2.828698754310607910e-01 1.765438437461853027e+00 3.581968307495117188e+00 3.592197895050048828e+00
2.891486585140228271e-01 1.700121402740478516e+00 3.445682048797607422e+00 3.453950881958007812e+00
2.953523397445678711e-01 1.630617618560791016e+00 3.319033861160278320e+00 3.294103860855102539e+00
3.016075491905212402e-01 1.568833947181701660e+00 3.211918830871582031e+00 3.175317764282226562e+00
3.079382479190826416e-01 1.533509969711303711e+00 3.118846654891967773e+00 3.072791576385498047e+00
3.142760396003723145e-01 1.496531486511230469e+00 3.081346511840820312e+00 2.985663652420043945e+00
3.205462992191314697e-01 1.446897029876708984e+00 2.950145959854125977e+00 2.861060857772827148e+00
3.268128037452697754e-01 1.404941439628601074e+00 2.873483419418334961e+00 2.762140989303588867e+00
3.331238031387329102e-01 1.373118758201599121e+00 2.828630685806274414e+00 2.690158128738403320e+00
3.394046723842620850e-01 1.323299765586853027e+00 2.732984781265258789e+00 2.593342065811157227e+00
3.456391692161560059e-01 1.295492649078369141e+00 2.662079095840454102e+00 2.502231121063232422e+00
3.518808186054229736e-01 1.257211685180664062e+00 2.595160484313964844e+00 2.425904989242553711e+00
3.582032322883605957e-01 1.203036546707153320e+00 2.484910249710083008e+00 2.298387289047241211e+00
3.645117878913879395e-01 1.173929452896118164e+00 2.438804388046264648e+00 2.246291637420654297e+00
3.707640767097473145e-01 1.164194107055664062e+00 2.413948297500610352e+00 2.214338779449462891e+00
3.770540952682495117e-01 1.126401185989379883e+00 2.327057361602783203e+00 2.104944705963134766e+00
3.833588361740112305e-01 1.100501418113708496e+00 2.290848016738891602e+00 2.049060106277465820e+00
3.896513879299163818e-01 1.071024060249328613e+00 2.222175836563110352e+00 1.987259626388549805e+00
3.958770036697387695e-01 1.045265316963195801e+00 2.186055421829223633e+00 1.939612627029418945e+00
