# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 15
8.018244989216327667e-03 2.297869300842285156e+01 4.379000854492187500e+01 5.323634338378906250e+01
1.401655934751033783e-02 3.068840408325195312e+01 6.128143310546875000e+01 7.225601196289062500e+01
1.969251595437526703e-02 2.624309158325195312e+01 5.239773941040039062e+01 5.983095550537109375e+01
2.551339380443096161e-02 2.875040054321289062e+01 5.783674621582031250e+01 6.622867584228515625e+01
3.202908113598823547e-02 2.845063972473144531e+01 5.720998764038085938e+01 6.557884216308593750e+01
3.846523538231849670e-02 2.105295372009277344e+01 4.176768112182617188e+01 4.781815719604492188e+01
4.443310573697090149e-02 1.975918769836425781e+01 3.923490524291992188e+01 4.513018035888671875e+01
5.042308941483497620e-02 1.772275543212890625e+01 3.571315383911132812e+01 4.096967315673828125e+01
5.690929666161537170e-02 1.523405265808105469e+01 3.073715972900390625e+01 3.486822128295898438e+01
6.341847032308578491e-02 1.491642665863037109e+01 2.990117073059082031e+01 3.410093307495117188e+01
6.949992477893829346e-02 1.260521411895751953e+01 2.525469779968261719e+01 2.869914436340332031e+01
7.558133453130722046e-02 1.251145935058593750e+01 2.515560150146484375e+01 2.828773498535156250e+01
8.196274191141128540e-02 1.052299594879150391e+01 2.137162208557128906e+01 2.406075668334960938e+01
8.830232173204421997e-02 9.723019599914550781e+00 1.994407844543457031e+01 2.237206077575683594e+01
9.435217082500457764e-02 8.399580955505371094e+00 1.702548789978027344e+01 1.924234199523925781e+01
1.005600690841674805e-01 7.568119525909423828e+00 1.540305995941162109e+01 1.711059379577636719e+01
1.070138886570930481e-01 6.954785346984863281e+00 1.425457763671875000e+01 1.602065086364746094e+01
1.134273484349250793e-01 6.379206180572509766e+00 1.299317741394042969e+01 1.455932617187500000e+01
1.196089535951614380e-01 6.220842361450195312e+00 1.267912960052490234e+01 1.431310081481933594e+01
1.257804334163665771e-01 5.880734443664550781e+00 1.215360355377197266e+01 1.351754188537597656e+01
1.321490257978439331e-01 5.317388534545898438e+00 1.095977687835693359e+01 1.216929817199707031e+01
1.384563297033309937e-01 5.154686927795410156e+00 1.056367397308349609e+01 1.163902091979980469e+01
1.446497291326522827e-01 4.816843509674072266e+00 9.888336181640625000e+00 1.082929611206054688e+01
1.508535146713256836e-01 4.467624664306640625e+00 9.225047111511230469e+00 1.015672588348388672e+01
1.571729034185409546e-01 4.099613189697265625e+00 8.523530960083007812e+00 9.380684852600097656e+00
1.635417938232421875e-01 3.766158103942871094e+00 7.868567466735839844e+00 8.638583183288574219e+00
1.698256134986877441e-01 3.544494867324829102e+00 7.377480506896972656e+00 8.067380905151367188e+00
1.761013567447662354e-01 3.372907161712646484e+00 7.024858951568603516e+00 7.707509994506835938e+00
1.823998540639877319e-01 3.277356624603271484e+00 6.893036842346191406e+00 7.492683887481689453e+00
1.886507123708724976e-01 3.023412942886352539e+00 6.289630413055419922e+00 6.837901115417480469e+00
1.949081569910049438e-01 2.993824243545532227e+00 6.282984733581542969e+00 6.743993282318115234e+00
2.011425346136093140e-01 2.888874292373657227e+00 6.050674915313720703e+00 6.472717285156250000e+00
2.073954045772552490e-01 2.670826196670532227e+00 5.626928806304931641e+00 5.947767257690429688e+00
2.137389332056045532e-01 2.584830522537231445e+00 5.453364849090576172e+00 5.790876865386962891e+00
2.200330942869186401e-01 2.389365434646606445e+00 5.084655284881591797e+00 5.419248580932617188e+00
2.262930423021316528e-01 2.302144527435302734e+00 4.905313014984130859e+00 5.183394432067871094e+00
2.325985133647918701e-01 2.175802707672119141e+00 4.617210388183593750e+00 4.813519954681396484e+00
2.388891130685806274e-01 2.075541496276855469e+00 4.432012557983398438e+00 4.633393287658691406e+00
2.451218813657760620e-01 2.047199487686157227e+00 4.365888118743896484e+00 4.543899536132812500e+00
