# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 30
8.018244989216327667e-03 2.431476783752441406e+01 4.722784042358398438e+01 5.683606338500976562e+01
1.401655934751033783e-02 3.071963691711425781e+01 5.702613067626953125e+01 6.521193695068359375e+01
1.969251595437526703e-02 2.900774383544921875e+01 5.532091903686523438e+01 6.517951202392578125e+01
2.551339380443096161e-02 3.214582061767578125e+01 6.021638870239257812e+01 6.902380371093750000e+01
3.202908113598823547e-02 3.468450927734375000e+01 6.662569427490234375e+01 7.642959594726562500e+01
3.846523538231849670e-02 2.476516914367675781e+01 4.814419937133789062e+01 5.503786087036132812e+01
4.443310573697090149e-02 1.975690841674804688e+01 3.781877136230468750e+01 4.406546401977539062e+01
5.042308941483497620e-02 1.611129951477050781e+01 3.075610733032226562e+01 3.512534713745117188e+01
5.690929666161537170e-02 1.627196693420410156e+01 3.142909431457519531e+01 3.578071212768554688e+01
6.341847032308578491e-02 1.516600322723388672e+01 2.906007385253906250e+01 3.310144424438476562e+01
6.949992477893829346e-02 1.270906352996826172e+01 2.446421432495117188e+01 2.787934303283691406e+01
7.558133453130722046e-02 1.209888935089111328e+01 2.311646652221679688e+01 2.638290596008300781e+01
8.196274191141128540e-02 1.145929336547851562e+01 2.226203727722167969e+01 2.512324333190917969e+01
8.830232173204421997e-02 1.022947883605957031e+01 1.965726280212402344e+01 2.202790069580078125e+01
9.435217082500457764e-02 9.184016227722167969e+00 1.772908592224121094e+01 2.012379646301269531e+01
1.005600690841674805e-01 7.999602317810058594e+00 1.544256305694580078e+01 1.747797775268554688e+01
1.070138886570930481e-01 7.375562667846679688e+00 1.425206947326660156e+01 1.608472251892089844e+01
1.134273484349250793e-01 6.915790081024169922e+00 1.363969612121582031e+01 1.536883163452148438e+01
1.196089535951614380e-01 6.655633449554443359e+00 1.298968601226806641e+01 1.452233314514160156e+01
1.257804334163665771e-01 6.275913715362548828e+00 1.222435855865478516e+01 1.365731239318847656e+01
1.321490257978439331e-01 6.046013355255126953e+00 1.177548885345458984e+01 1.309520244598388672e+01
1.384563297033309937e-01 5.401385307312011719e+00 1.044551849365234375e+01 1.157315921783447266e+01
1.446497291326522827e-01 4.977995872497558594e+00 9.786029815673828125e+00 1.080379867553710938e+01
1.508535146713256836e-01 4.617788314819335938e+00 9.060981750488281250e+00 1.002098560333251953e+01
1.571729034185409546e-01 4.329195976257324219e+00 8.494142532348632812e+00 9.415369987487792969e+00
1.635417938232421875e-01 3.942314386367797852e+00 7.813895225524902344e+00 8.658029556274414062e+00
1.698256134986877441e-01 3.824525117874145508e+00 7.512961864471435547e+00 8.256265640258789062e+00
1.761013567447662354e-01 3.598069429397583008e+00 7.076791763305664062e+00 7.706867694854736328e+00
1.823998540639877319e-01 3.509772539138793945e+00 6.969598770141601562e+00 7.592131137847900391e+00
1.886507123708724976e-01 3.275685548782348633e+00 6.493682384490966797e+00 7.036853790283203125e+00
1.949081569910049438e-01 3.168405294418334961e+00 6.303048133850097656e+00 6.809864521026611328e+00
2.011425346136093140e-01 3.036606311798095703e+00 6.000163555145263672e+00 6.411015033721923828e+00
2.073954045772552490e-01 2.914722919464111328e+00 5.781548500061035156e+00 6.151748180389404297e+00
2.137389332056045532e-01 2.722561359405517578e+00 5.417204380035400391e+00 5.796165943145751953e+00
2.200330942869186401e-01 2.556049346923828125e+00 5.134980678558349609e+00 5.469151973724365234e+00
2.262930423021316528e-01 2.470185756683349609e+00 4.960546016693115234e+00 5.272409439086914062e+00
2.325985133647918701e-01 2.366150617599487305e+00 4.740603923797607422e+00 4.987269401550292969e+00
2.388891130685806274e-01 2.241063594818115234e+00 4.514546871185302734e+00 4.708484649658203125e+00
2.451218813657760620e-01 2.218474388122558594e+00 4.458495140075683594e+00 4.652441978454589844e+00
2.513737380504608154e-01 2.125257730484008789e+00 4.272934436798095703e+00 4.428867340087890625e+00
2.577070593833923340e-01 2.021165132522583008e+00 4.088425636291503906e+00 4.201551437377929688e+00
2.640204429626464844e-01 1.934617042541503906e+00 3.908760309219360352e+00 4.005775451660156250e+00
2.702898085117340088e-01 1.916598677635192871e+00 3.893931865692138672e+00 3.947029829025268555e+00
2.765615284442901611e-01 1.826300621032714844e+00 3.701745986938476562e+00 3.760027170181274414e+00
2.828698754310607910e-01 1.745175242424011230e+00 3.532980442047119141e+00 3.569107055664062500e+00
2.891486585140228271e-01 1.689035415649414062e+00 3.406443595886230469e+00 3.398815870285034180e+00
2.953523397445678711e-01 1.615167975425720215e+00 3.293598413467407227e+00 3.278538942337036133e+00
3.016075491905212402e-01 1.580736398696899414e+00 3.208206176757812500e+00 3.176661729812622070e+00
3.079382479190826416e-01 1.552506089210510254e+00 3.179834365844726562e+00 3.131709575653076172e+00
3.142760396003723145e-01 1.484527587890625000e+00 3.028625488281250000e+00 2.952883481979370117e+00
3.205462992191314697e-01 1.436304688453674316e+00 2.931525945663452148e+00 2.845518827438354492e+00
3.268128037452697754e-01 1.398207068443298340e+00 2.881439685821533203e+00 2.776907444000244141e+00
3.331238031387329102e-01 1.356535434722900391e+00 2.773346185684204102e+00 2.656594038009643555e+00
3.394046723842620850e-01 1.302978634834289551e+00 2.648941040039062500e+00 2.524220228195190430e+00
3.456391692161560059e-01 1.293171763420104980e+00 2.656109333038330078e+00 2.528418779373168945e+00
3.518808186054229736e-01 1.239636659622192383e+00 2.538209438323974609e+00 2.386873960494995117e+00
3.582032322883605957e-01 1.214985728263854980e+00 2.498176574707031250e+00 2.319666147232055664e+00
3.645117878913879395e-01 1.195708632469177246e+00 2.477447509765625000e+00 2.287628412246704102e+00
3.707640767097473145e-01 1.143138170242309570e+00 2.361672163009643555e+00 2.160656213760375977e+00
3.770540952682495117e-01 1.128752470016479492e+00 2.343464136123657227e+00 2.139164209365844727e+00
3.833588361740112305e-01 1.111280441284179688e+00 2.295649766921997070e+00 2.071062564849853516e+00
3.896513879299163818e-01 1.064304590225219727e+00 2.197499752044677734e+00 1.973417520523071289e+00
3.958770036697387695e-01 1.047386288642883301e+00 2.182498931884765625e+00 1.932076215744018555e+00
4.021126329898834229e-01 1.017118573188781738e+00 2.107781648635864258e+00 1.861457586288452148e+00
4.084537327289581299e-01 9.928597807884216309e-01 2.055700778961181641e+00 1.802846789360046387e+00
4.147696197032928467e-01 9.795479178428649902e-01 2.033250093460083008e+00 1.772139072418212891e+00
4.210544228553771973e-01 9.632987976074218750e-01 2.009953737258911133e+00 1.722523093223571777e+00
4.273288547992706299e-01 9.421339631080627441e-01 1.964847922325134277e+00 1.682742118835449219e+00
4.336213767528533936e-01 9.171629548072814941e-01 1.923322319984436035e+00 1.629515290260314941e+00
4.399181902408599854e-01 8.884586095809936523e-01 1.845760107040405273e+00 1.555621385574340820e+00
4.461484551429748535e-01 8.802866935729980469e-01 1.839835882186889648e+00 1.526214957237243652e+00
4.524188637733459473e-01 8.501004576683044434e-01 1.788544178009033203e+00 1.474689722061157227e+00
