# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 5
8.018244989216327667e-03 3.148345565795898438e+01 6.077770233154296875e+01 7.120103454589843750e+01
1.401655934751033783e-02 3.466559600830078125e+01 6.323529052734375000e+01 7.256888580322265625e+01
1.969251595437526703e-02 3.248779296875000000e+01 6.118585968017578125e+01 7.180356597900390625e+01
2.551339380443096161e-02 3.320822906494140625e+01 6.197296905517578125e+01 7.008513641357421875e+01
3.202908113598823547e-02 2.179755210876464844e+01 4.066832733154296875e+01 4.701709747314453125e+01
3.846523538231849670e-02 2.130890274047851562e+01 4.020188522338867188e+01 4.665798187255859375e+01
4.443310573697090149e-02 1.806934165954589844e+01 3.449496078491210938e+01 3.920283508300781250e+01
5.042308941483497620e-02 1.740313339233398438e+01 3.324540710449218750e+01 3.790056610107421875e+01
5.690929666161537170e-02 1.741627883911132812e+01 3.338078689575195312e+01 3.815899658203125000e+01
6.341847032308578491e-02 1.451011371612548828e+01 2.774093818664550781e+01 3.153332519531250000e+01
6.949992477893829346e-02 1.382477188110351562e+01 2.660027885437011719e+01 3.034407806396484375e+01
7.558133453130722046e-02 1.273736190795898438e+01 2.453455352783203125e+01 2.805926322937011719e+01
8.196274191141128540e-02 1.157433128356933594e+01 2.229581642150878906e+01 2.527924156188964844e+01
8.830232173204421997e-02 1.029297924041748047e+01 1.981533241271972656e+01 2.256538200378417969e+01
9.435217082500457764e-02 8.840795516967773438e+00 1.697354888916015625e+01 1.925288581848144531e+01
1.005600690841674805e-01 8.021739006042480469e+00 1.557654380798339844e+01 1.755878257751464844e+01
1.070138886570930481e-01 6.996136188507080078e+00 1.354698753356933594e+01 1.514223098754882812e+01
1.134273484349250793e-01 6.862903118133544922e+00 1.332559776306152344e+01 1.507039833068847656e+01
1.196089535951614380e-01 6.275140762329101562e+00 1.223739337921142578e+01 1.367856216430664062e+01
1.257804334163665771e-01 5.854084491729736328e+00 1.140923976898193359e+01 1.279243278503417969e+01
1.321490257978439331e-01 5.863954544067382812e+00 1.132630348205566406e+01 1.260620594024658203e+01
1.384563297033309937e-01 5.434763908386230469e+00 1.059126186370849609e+01 1.171392726898193359e+01
1.446497291326522827e-01 5.110992908477783203e+00 9.994745254516601562e+00 1.106529235839843750e+01
1.508535146713256836e-01 4.662909030914306641e+00 9.135159492492675781e+00 1.006705474853515625e+01
1.571729034185409546e-01 4.303308963775634766e+00 8.521960258483886719e+00 9.399675369262695312e+00
1.635417938232421875e-01 4.137682914733886719e+00 8.166645050048828125e+00 8.978704452514648438e+00
1.698256134986877441e-01 3.852185964584350586e+00 7.602392673492431641e+00 8.300306320190429688e+00
1.761013567447662354e-01 3.632612466812133789e+00 7.175239086151123047e+00 7.813749313354492188e+00
1.823998540639877319e-01 3.470938682556152344e+00 6.885519027709960938e+00 7.463222503662109375e+00
1.886507123708724976e-01 3.292589426040649414e+00 6.490977287292480469e+00 7.033073902130126953e+00
1.949081569910049438e-01 3.219301939010620117e+00 6.414304256439208984e+00 6.922219753265380859e+00
2.011425346136093140e-01 3.047601461410522461e+00 6.073329448699951172e+00 6.499551773071289062e+00
2.073954045772552490e-01 2.962990999221801758e+00 5.883164882659912109e+00 6.289071559906005859e+00
2.137389332056045532e-01 2.796172618865966797e+00 5.597473144531250000e+00 5.967277050018310547e+00
2.200330942869186401e-01 2.590489387512207031e+00 5.178936481475830078e+00 5.480398178100585938e+00
2.262930423021316528e-01 2.442230224609375000e+00 4.866954803466796875e+00 5.145935535430908203e+00
2.325985133647918701e-01 2.383216381072998047e+00 4.760805606842041016e+00 5.014515876770019531e+00
2.388891130685806274e-01 2.250243186950683594e+00 4.534026622772216797e+00 4.770554542541503906e+00
2.451218813657760620e-01 2.170955896377563477e+00 4.379155635833740234e+00 4.572173118591308594e+00
2.513737380504608154e-01 2.090225696563720703e+00 4.227670192718505859e+00 4.365016937255859375e+00
2.577070593833923340e-01 2.023966550827026367e+00 4.098224639892578125e+00 4.216627597808837891e+00
2.640204429626464844e-01 1.954978346824645996e+00 3.947297811508178711e+00 4.035605907440185547e+00
2.702898085117340088e-01 1.916089892387390137e+00 3.877788066864013672e+00 3.968941211700439453e+00
2.765615284442901611e-01 1.813755154609680176e+00 3.656235218048095703e+00 3.696250200271606445e+00
2.828698754310607910e-01 1.766799092292785645e+00 3.577765226364135742e+00 3.613960266113281250e+00
2.891486585140228271e-01 1.680084347724914551e+00 3.421513557434082031e+00 3.409611701965332031e+00
2.953523397445678711e-01 1.651876091957092285e+00 3.359345197677612305e+00 3.341769695281982422e+00
3.016075491905212402e-01 1.558672547340393066e+00 3.175321817398071289e+00 3.168466091156005859e+00
3.079382479190826416e-01 1.524992108345031738e+00 3.125287294387817383e+00 3.081356525421142578e+00
3.142760396003723145e-01 1.484706997871398926e+00 3.029290199279785156e+00 2.967508792877197266e+00
3.205462992191314697e-01 1.445480346679687500e+00 2.947335243225097656e+00 2.856999635696411133e+00
3.268128037452697754e-01 1.403225898742675781e+00 2.885295867919921875e+00 2.798870801925659180e+00
3.331238031387329102e-01 1.338277578353881836e+00 2.728547096252441406e+00 2.629483461380004883e+00
3.394046723842620850e-01 1.347855091094970703e+00 2.775195360183715820e+00 2.634404420852661133e+00
3.456391692161560059e-01 1.285559415817260742e+00 2.627983331680297852e+00 2.474517107009887695e+00
3.518808186054229736e-01 1.255019307136535645e+00 2.591402530670166016e+00 2.422881841659545898e+00
3.582032322883605957e-01 1.205637574195861816e+00 2.497413396835327148e+00 2.306750297546386719e+00
3.645117878913879395e-01 1.188619613647460938e+00 2.454354763031005859e+00 2.284003019332885742e+00
3.707640767097473145e-01 1.163259744644165039e+00 2.405823707580566406e+00 2.216784238815307617e+00
3.770540952682495117e-01 1.124683976173400879e+00 2.330454826354980469e+00 2.126831293106079102e+00
3.833588361740112305e-01 1.102495074272155762e+00 2.278470516204833984e+00 2.071081638336181641e+00
3.896513879299163818e-01 1.077087163925170898e+00 2.226581096649169922e+00 2.013989686965942383e+00
3.958770036697387695e-01 1.051230430603027344e+00 2.178649902343750000e+00 1.941077113151550293e+00
4.021126329898834229e-01 1.015269756317138672e+00 2.101181983947753906e+00 1.865778684616088867e+00
4.084537327289581299e-01 9.990144371986389160e-01 2.082139968872070312e+00 1.826378107070922852e+00
4.147696197032928467e-01 9.765101075172424316e-01 2.039974689483642578e+00 1.781070709228515625e+00
4.210544228553771973e-01 9.634561538696289062e-01 2.009452342987060547e+00 1.742963552474975586e+00
4.273288547992706299e-01 9.367980360984802246e-01 1.960093975067138672e+00 1.689138770103454590e+00
4.336213767528533936e-01 9.242662191390991211e-01 1.938447833061218262e+00 1.654680728912353516e+00
4.399181902408599854e-01 8.957327008247375488e-01 1.865391254425048828e+00 1.582399964332580566e+00
4.461484551429748535e-01 8.739223480224609375e-01 1.829650640487670898e+00 1.535567164421081543e+00
4.524188637733459473e-01 8.609791994094848633e-01 1.813077449798583984e+00 1.507264733314514160e+00
4.587154984474182129e-01 8.427489995956420898e-01 1.779537558555603027e+00 1.475999236106872559e+00
4.650256633758544922e-01 8.192455172538757324e-01 1.733866930007934570e+00 1.411850333213806152e+00
4.713141322135925293e-01 8.135800361633300781e-01 1.713850021362304688e+00 1.381508708000183105e+00
4.775804579257965088e-01 8.019603490829467773e-01 1.695402741432189941e+00 1.357705354690551758e+00
4.838812351226806641e-01 7.776669263839721680e-01 1.649304151535034180e+00 1.320757865905761719e+00
4.901502430438995361e-01 7.605965137481689453e-01 1.610205054283142090e+00 1.273253321647644043e+00
4.963996410369873047e-01 7.525098919868469238e-01 1.591279625892639160e+00 1.246570825576782227e+00
5.026662349700927734e-01 7.390815615653991699e-01 1.561494708061218262e+00 1.208808422088623047e+00
5.089647173881530762e-01 7.231519222259521484e-01 1.538247466087341309e+00 1.190453886985778809e+00
5.152750611305236816e-01 7.106890082359313965e-01 1.509861826896667480e+00 1.149489164352416992e+00
5.215665102005004883e-01 7.021780610084533691e-01 1.485145568847656250e+00 1.123806238174438477e+00
5.278289914131164551e-01 6.908227801322937012e-01 1.465371489524841309e+00 1.094567537307739258e+00
5.341163873672485352e-01 6.750601530075073242e-01 1.437482953071594238e+00 1.070677638053894043e+00
5.404307842254638672e-01 6.642932891845703125e-01 1.419572353363037109e+00 1.046891093254089355e+00
5.466980934143066406e-01 6.595886945724487305e-01 1.404933691024780273e+00 1.026696920394897461e+00
5.529599189758300781e-01 6.416857838630676270e-01 1.367213964462280273e+00 9.864764809608459473e-01
5.592443943023681641e-01 6.351684331893920898e-01 1.360590457916259766e+00 9.713830351829528809e-01
5.655549764633178711e-01 6.269525885581970215e-01 1.339747548103332520e+00 9.517287015914916992e-01
5.718548893928527832e-01 6.139081716537475586e-01 1.315484404563903809e+00 9.278328418731689453e-01
5.781230330467224121e-01 6.052241325378417969e-01 1.300318002700805664e+00 9.070017337799072266e-01
5.844058990478515625e-01 5.952816009521484375e-01 1.277532935142517090e+00 8.795039057731628418e-01
5.906696915626525879e-01 5.859811305999755859e-01 1.256594538688659668e+00 8.561556339263916016e-01
5.969164371490478516e-01 5.824037194252014160e-01 1.254424929618835449e+00 8.518726825714111328e-01
6.031712889671325684e-01 5.761441588401794434e-01 1.241212129592895508e+00 8.315291404724121094e-01
6.094692349433898926e-01 5.657028555870056152e-01 1.220611453056335449e+00 8.106724619865417480e-01
6.158122420310974121e-01 5.554200410842895508e-01 1.197816967964172363e+00 7.817296981811523438e-01
6.221026778221130371e-01 5.499196052551269531e-01 1.189716458320617676e+00 7.811749577522277832e-01
6.283664703369140625e-01 5.416187644004821777e-01 1.171529293060302734e+00 7.556639909744262695e-01
6.346465945243835449e-01 5.358470678329467773e-01 1.161111235618591309e+00 7.415225505828857422e-01
6.409400701522827148e-01 5.280762910842895508e-01 1.144388198852539062e+00 7.284001708030700684e-01
6.472375988960266113e-01 5.214822888374328613e-01 1.132273197174072266e+00 7.146360874176025391e-01
6.534771919250488281e-01 5.167104601860046387e-01 1.122454881668090820e+00 7.015983462333679199e-01
6.597641706466674805e-01 5.081991553306579590e-01 1.108507156372070312e+00 6.826296448707580566e-01
6.660755872726440430e-01 5.027516484260559082e-01 1.095946431159973145e+00 6.728680133819580078e-01
6.723406314849853516e-01 4.959535598754882812e-01 1.078853726387023926e+00 6.477447152137756348e-01
6.786084175109863281e-01 4.878266155719757080e-01 1.067073345184326172e+00 6.455726623535156250e-01
6.849139928817749023e-01 4.826527833938598633e-01 1.054380178451538086e+00 6.294914484024047852e-01
6.912255883216857910e-01 4.763361215591430664e-01 1.038392186164855957e+00 6.171408891677856445e-01
6.974714994430541992e-01 4.701228141784667969e-01 1.028605937957763672e+00 6.102942824363708496e-01
7.037312388420104980e-01 4.674515426158905029e-01 1.022715926170349121e+00 5.932018160820007324e-01
7.100222706794738770e-01 4.615955054759979248e-01 1.009917855262756348e+00 5.847800970077514648e-01
