# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 29
8.018244989216327667e-03 3.070186805725097656e+01 5.737060165405273438e+01 6.514108276367187500e+01
1.401655934751033783e-02 2.961880874633789062e+01 5.953880310058593750e+01 6.771154785156250000e+01
1.969251595437526703e-02 2.991230392456054688e+01 5.854425811767578125e+01 6.735991668701171875e+01
2.551339380443096161e-02 3.375414276123046875e+01 6.758165740966796875e+01 7.761743927001953125e+01
3.202908113598823547e-02 2.502160644531250000e+01 5.005283355712890625e+01 5.716696166992187500e+01
3.846523538231849670e-02 2.221019172668457031e+01 4.509502029418945312e+01 5.202187728881835938e+01
4.443310573697090149e-02 1.847018814086914062e+01 3.684912872314453125e+01 4.225544738769531250e+01
5.042308941483497620e-02 1.599688529968261719e+01 3.176329612731933594e+01 3.657830810546875000e+01
5.690929666161537170e-02 1.496489048004150391e+01 3.038739395141601562e+01 3.445187377929687500e+01
6.341847032308578491e-02 1.355106067657470703e+01 2.745471382141113281e+01 3.101980018615722656e+01
6.949992477893829346e-02 1.346345710754394531e+01 2.724041748046875000e+01 3.087188911437988281e+01
7.558133453130722046e-02 1.265332889556884766e+01 2.567087554931640625e+01 2.893290138244628906e+01
8.196274191141128540e-02 1.050591754913330078e+01 2.138386726379394531e+01 2.417972373962402344e+01
8.830232173204421997e-02 9.720777511596679688e+00 1.974719619750976562e+01 2.217332649230957031e+01
9.435217082500457764e-02 8.616025924682617188e+00 1.766349792480468750e+01 1.990089607238769531e+01
1.005600690841674805e-01 7.198902130126953125e+00 1.463406658172607422e+01 1.644898986816406250e+01
1.070138886570930481e-01 6.817911624908447266e+00 1.399494361877441406e+01 1.575731182098388672e+01
1.134273484349250793e-01 6.534176349639892578e+00 1.327320003509521484e+01 1.490526294708251953e+01
1.196089535951614380e-01 5.884560585021972656e+00 1.207557201385498047e+01 1.349135780334472656e+01
1.257804334163665771e-01 5.904735565185546875e+00 1.208880043029785156e+01 1.344633293151855469e+01
1.321490257978439331e-01 5.411046981811523438e+00 1.122890472412109375e+01 1.247979450225830078e+01
1.384563297033309937e-01 5.136543750762939453e+00 1.068549251556396484e+01 1.178862476348876953e+01
