# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 28
8.018244989216327667e-03 2.618283462524414062e+01 4.972587585449218750e+01 6.008424377441406250e+01
1.401655934751033783e-02 4.225230407714843750e+01 8.114184570312500000e+01 9.442592620849609375e+01
1.969251595437526703e-02 4.287964248657226562e+01 8.245751953125000000e+01 9.589893341064453125e+01
2.551339380443096161e-02 3.475988388061523438e+01 6.580391693115234375e+01 7.713516998291015625e+01
3.202908113598823547e-02 2.607923507690429688e+01 5.029201507568359375e+01 5.800979614257812500e+01
3.846523538231849670e-02 2.374782562255859375e+01 4.540805435180664062e+01 5.246126174926757812e+01
4.443310573697090149e-02 2.105091094970703125e+01 4.012874221801757812e+01 4.601914596557617188e+01
5.042308941483497620e-02 1.783847045898437500e+01 3.378873443603515625e+01 3.913107299804687500e+01
5.690929666161537170e-02 1.630122566223144531e+01 3.143200111389160156e+01 3.614802932739257812e+01
6.341847032308578491e-02 1.471127605438232422e+01 2.817258071899414062e+01 3.211545562744140625e+01
6.949992477893829346e-02 1.413155746459960938e+01 2.728815460205078125e+01 3.110430335998535156e+01
7.558133453130722046e-02 1.300544738769531250e+01 2.494128417968750000e+01 2.835072708129882812e+01
8.196274191141128540e-02 1.183491516113281250e+01 2.269663429260253906e+01 2.580300712585449219e+01
8.830232173204421997e-02 1.024108695983886719e+01 1.972310638427734375e+01 2.245513153076171875e+01
9.435217082500457764e-02 8.659380912780761719e+00 1.681097984313964844e+01 1.917738914489746094e+01
1.005600690841674805e-01 8.058628082275390625e+00 1.557497501373291016e+01 1.760353088378906250e+01
1.070138886570930481e-01 7.479722976684570312e+00 1.444649791717529297e+01 1.629797554016113281e+01
1.134273484349250793e-01 6.619034290313720703e+00 1.280080986022949219e+01 1.439379501342773438e+01
1.196089535951614380e-01 6.380523681640625000e+00 1.244247722625732422e+01 1.393840122222900391e+01
1.257804334163665771e-01 6.199349880218505859e+00 1.217806911468505859e+01 1.359380149841308594e+01
1.321490257978439331e-01 5.982065677642822266e+00 1.158408737182617188e+01 1.285051250457763672e+01
1.384563297033309937e-01 5.448395252227783203e+00 1.064767646789550781e+01 1.180822277069091797e+01
1.446497291326522827e-01 5.132692337036132812e+00 1.007195281982421875e+01 1.112760829925537109e+01
1.508535146713256836e-01 4.757542610168457031e+00 9.356517791748046875e+00 1.036345005035400391e+01
1.571729034185409546e-01 4.134648323059082031e+00 8.168437004089355469e+00 9.017737388610839844e+00
1.635417938232421875e-01 4.025409698486328125e+00 7.996623039245605469e+00 8.794214248657226562e+00
1.698256134986877441e-01 3.772872447967529297e+00 7.386871337890625000e+00 8.103199005126953125e+00
1.761013567447662354e-01 3.555188894271850586e+00 6.979897022247314453e+00 7.606031894683837891e+00
1.823998540639877319e-01 3.482168197631835938e+00 6.879690170288085938e+00 7.455532073974609375e+00
1.886507123708724976e-01 3.308185815811157227e+00 6.573435783386230469e+00 7.106516361236572266e+00
1.949081569910049438e-01 3.229424238204956055e+00 6.395317077636718750e+00 6.857679367065429688e+00
2.011425346136093140e-01 2.983283519744873047e+00 5.948581218719482422e+00 6.338688373565673828e+00
2.073954045772552490e-01 2.855933904647827148e+00 5.686074733734130859e+00 6.027795314788818359e+00
2.137389332056045532e-01 2.692836284637451172e+00 5.381420612335205078e+00 5.698075294494628906e+00
2.200330942869186401e-01 2.619640588760375977e+00 5.231110572814941406e+00 5.517822265625000000e+00
2.262930423021316528e-01 2.456645250320434570e+00 4.877815246582031250e+00 5.144018173217773438e+00
2.325985133647918701e-01 2.321346282958984375e+00 4.635653972625732422e+00 4.851944446563720703e+00
2.388891130685806274e-01 2.288918972015380859e+00 4.607925891876220703e+00 4.812639713287353516e+00
2.451218813657760620e-01 2.148296356201171875e+00 4.307002067565917969e+00 4.440255641937255859e+00
2.513737380504608154e-01 2.114913225173950195e+00 4.243281364440917969e+00 4.370515346527099609e+00
2.577070593833923340e-01 2.011380672454833984e+00 4.068591594696044922e+00 4.172558307647705078e+00
2.640204429626464844e-01 1.968718409538269043e+00 3.996392965316772461e+00 4.063749313354492188e+00
2.702898085117340088e-01 1.888931870460510254e+00 3.814408302307128906e+00 3.837077140808105469e+00
2.765615284442901611e-01 1.827085375785827637e+00 3.698163747787475586e+00 3.690398931503295898e+00
