# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 17
8.018244989216327667e-03 3.507756423950195312e+01 7.118125915527343750e+01 7.897190856933593750e+01
1.401655934751033783e-02 4.518384170532226562e+01 9.035283660888671875e+01 1.077959442138671875e+02
1.969251595437526703e-02 2.826625251770019531e+01 5.594678497314453125e+01 6.426245880126953125e+01
2.551339380443096161e-02 2.828544616699218750e+01 5.688172531127929688e+01 6.598200988769531250e+01
3.202908113598823547e-02 2.877852249145507812e+01 5.705672836303710938e+01 6.423511505126953125e+01
3.846523538231849670e-02 2.258356666564941406e+01 4.473615264892578125e+01 5.104484558105468750e+01
4.443310573697090149e-02 2.013813781738281250e+01 4.029314041137695312e+01 4.559143829345703125e+01
5.042308941483497620e-02 1.692668724060058594e+01 3.456175231933593750e+01 3.920822906494140625e+01
5.690929666161537170e-02 1.576795578002929688e+01 3.164728736877441406e+01 3.596126174926757812e+01
6.341847032308578491e-02 1.424940490722656250e+01 2.886407661437988281e+01 3.255506515502929688e+01
6.949992477893829346e-02 1.409089946746826172e+01 2.846053695678710938e+01 3.242637634277343750e+01
7.558133453130722046e-02 1.207876491546630859e+01 2.415575218200683594e+01 2.732276916503906250e+01
8.196274191141128540e-02 1.087205314636230469e+01 2.197385787963867188e+01 2.488582229614257812e+01
8.830232173204421997e-02 9.646534919738769531e+00 1.954877853393554688e+01 2.200135612487792969e+01
9.435217082500457764e-02 8.656106948852539062e+00 1.756624221801757812e+01 1.979574012756347656e+01
1.005600690841674805e-01 7.374449253082275391e+00 1.508629226684570312e+01 1.688224220275878906e+01
1.070138886570930481e-01 6.722005844116210938e+00 1.369374656677246094e+01 1.536550712585449219e+01
1.134273484349250793e-01 6.332162380218505859e+00 1.298806571960449219e+01 1.454429435729980469e+01
1.196089535951614380e-01 6.237263202667236328e+00 1.278925991058349609e+01 1.428546524047851562e+01
1.257804334163665771e-01 5.775501728057861328e+00 1.198214912414550781e+01 1.331658649444580078e+01
1.321490257978439331e-01 5.438389778137207031e+00 1.124229526519775391e+01 1.235486221313476562e+01
1.384563297033309937e-01 5.222096443176269531e+00 1.069949245452880859e+01 1.178333759307861328e+01
1.446497291326522827e-01 4.793271064758300781e+00 9.859485626220703125e+00 1.083601474761962891e+01
1.508535146713256836e-01 4.452316284179687500e+00 9.166028976440429688e+00 1.007224845886230469e+01
1.571729034185409546e-01 3.977064132690429688e+00 8.265392303466796875e+00 9.109028816223144531e+00
1.635417938232421875e-01 3.784233808517456055e+00 7.832449913024902344e+00 8.511648178100585938e+00
